sample_id,true_label,predicted_label,malware_probability,top_1_node,top_1_score,top_2_node,top_2_score,top_3_node,top_3_score,top_4_node,top_4_score,top_5_node,top_5_score,top_6_node,top_6_score,top_7_node,top_7_score,top_8_node,top_8_score,top_9_node,top_9_score,top_10_node,top_10_score,top_11_node,top_11_score,top_12_node,top_12_score,top_13_node,top_13_score,top_14_node,top_14_score,top_15_node,top_15_score,top_16_node,top_16_score,top_17_node,top_17_score,top_18_node,top_18_score,top_19_node,top_19_score,top_20_node,top_20_score,top_21_node,top_21_score,top_22_node,top_22_score
gen6_e8eb8bd8-e03e-4f21-9b91-b59cd7b72e6d_app-release,1,1,0.9995761513710022,"raj.dknn.q.xwgdv.O: void sendTextMessage(java.lang.String,java.lang.String)",0.4632244,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.2684095,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.11642294,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.08403225243091583,raj.dknn.q.xwgdv.O: java.lang.String getSdk(),0.028949448838829994,android.os.Build$VERSION: void <clinit>(),0.020630214363336563,"k.nfp.ujdeq.cexd.Thg: void <init>(android.os.Handler,android.content.Context)",0.011324974708259106,android.database.ContentObserver: void <init>(android.os.Handler),0.007006272207945585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen11_b84660ec-047a-4143-bf71-ff582319c01c_app-release,1,1,0.9969280362129211,"esqed.kod.jcn.mkaa.A: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.41039065,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.31757298,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.13835545,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.05333095043897629,esqed.kod.jcn.mkaa.A: java.lang.String getSdk(),0.03425201028585434,android.os.Build$VERSION: void <clinit>(),0.024408968165516853,"tyau.dfn.ln.ewgln.VJNT: void <init>(android.os.Handler,android.content.Context)",0.013399327173829079,android.database.ContentObserver: void <init>(android.os.Handler),0.008289584890007973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen54_d020bf56-e761-4710-a864-8926c03bd9a2_app-release,1,1,0.9999984502792358,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.72412854,xj.obxti.DnUk: void onCreate(android.os.Bundle),0.16679862,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.046059553,android.database.ContentObserver: void <init>(android.os.Handler),0.018390454351902008,android.telephony.PhoneStateListener: void <init>(),0.018288854509592056,n.gd.Ag: void <init>(android.content.Context),0.016618460416793823,"ran.gx.rt.vwx.EDZci: void <init>(android.os.Handler,android.content.Context)",0.00971545372158289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen24_f128367e-2d58-4b16-bf19-31d0d68fe40d_app-release,1,1,0.999895453453064,s.mnen.nvcix.jsqh.YAFJo: java.lang.String getIMSI(android.content.Context),0.5489283,"s.mnen.nvcix.jsqh.YAFJo: void sendTextMessage(java.lang.String,java.lang.String)",0.15312845,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.12538755,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.08170254528522491,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.051408059895038605,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.03944510966539383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen3_060c06c0-ea8a-4f1d-914b-6273a349d68a_app-release,1,1,0.999834418296814,ca.oio.L: java.lang.String getIMEI(android.content.Context),0.47085777,"ca.oio.L: void sendDataMessage(java.lang.String,java.lang.String)",0.18609239,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.1470733,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.08286197483539581,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.06039609760046005,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.0426739901304245,"uo.v.daef.ZZHS: void <init>(android.os.Handler,android.content.Context)",0.006205449346452951,android.database.ContentObserver: void <init>(android.os.Handler),0.003839043201878667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen103_45ff5491-5be1-4a67-bc4f-6148536cfd2a_app-release,1,1,0.9997856020927429,sfk.xm.rht.wkwzo.Envjq: java.lang.String getIMEI(android.content.Context),0.4651015,"sfk.xm.rht.wkwzo.Envjq: void sendTextMessage(java.lang.String,java.lang.String)",0.19134548,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.14527532,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.08184897899627686,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.06020866334438324,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.0462983138859272,"b.Nj: void <init>(android.os.Handler,android.content.Context)",0.006129587069153786,android.database.ContentObserver: void <init>(android.os.Handler),0.0037921108305454254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen31_5aa1dc48-beba-4c80-bf16-14f69ce4d078_app-release,1,1,0.9978204965591431,a.m.xawto.QZ: java.lang.String getIMEI(android.content.Context),0.28973746,a.m.xawto.QZ: java.lang.String getIncomingSMS(android.content.Intent),0.20921525,"a.m.xawto.QZ: void sendDataMessage(java.lang.String,java.lang.String)",0.11857006,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.09050003439188004,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.059348270297050476,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.05098826065659523,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.03825177624821663,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.037612732499837875,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.03296081721782684,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.026662331074476242,a.m.xawto.QZ$1: void run(),0.020760027691721916,java.net.URL: java.net.URLConnection openConnection(),0.009691578336060047,java.io.OutputStream: void write(byte[]),0.009520572610199451,"l.zzodm.NrnDt: void <init>(android.os.Handler,android.content.Context)",0.0038184591103345156,android.database.ContentObserver: void <init>(android.os.Handler),0.0023623157758265734,,,,,,,,,,,,,,
gen22_66a79f00-cadc-431a-af53-0d1f84d60699_app-release,1,1,0.9999650716781616,e.xj.ocp.J: java.lang.String getIMEI(android.content.Context),0.4984004,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.15567629,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.08770895,java.io.OutputStream: void write(byte[]),0.043892327696084976,e.xj.ocp.J$2: void run(),0.0381137877702713,im.qz.H: void onCreate(android.os.Bundle),0.03585909307003021,java.io.DataOutputStream: void writeUTF(java.lang.String),0.03576204553246498,e.xj.ocp.J$1: void run(),0.03571097180247307,e.xj.ocp.J: java.lang.String getSdk(),0.01679055020213127,java.net.URL: java.net.URLConnection openConnection(),0.016671251505613327,android.os.Build$VERSION: void <clinit>(),0.011965430341660976,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.009902081452310085,android.database.ContentObserver: void <init>(android.os.Handler),0.003953660372644663,android.telephony.PhoneStateListener: void <init>(),0.003931818064302206,pamqk.kt.f.IEh: void <init>(android.content.Context),0.0035727082286030054,"zblwz.syav.m.BvAs: void <init>(android.os.Handler,android.content.Context)",0.002088670851662755,,,,,,,,,,,,
gen24_c9255888-f90e-480d-a587-caeb916c8261_app-release,1,1,0.9994348883628845,ovrzz.ahv.C: java.lang.String getIMSI(android.content.Context),0.3651746,ovrzz.ahv.C: java.lang.String getIncomingSMS(android.content.Intent),0.19283417,"ovrzz.ahv.C: void sendTextMessage(java.lang.String,java.lang.String)",0.097033985,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.08341407775878906,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.05470142886042595,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.05435262247920036,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.03525674343109131,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.0336298868060112,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.03038005530834198,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.024681782349944115,zscgk.eowvr.Zto: void onCreate(android.os.Bundle),0.019213929772377014,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.005305708851665258,android.telephony.PhoneStateListener: void <init>(),0.0021067368797957897,zpmta.khfyy.t.mxbij.NMx: void <init>(android.content.Context),0.0019143195822834969,,,,,,,,,,,,,,,,
gen41_8abdef58-d0a6-4de2-9f28-e884d614607d_app-release,1,1,0.9999971389770508,duf.H: java.lang.String getIMSI(android.content.Context),0.7179458,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.16399495,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.106859125,"vu.gnq.RCn: void <init>(android.os.Handler,android.content.Context)",0.006919422652572393,android.database.ContentObserver: void <init>(android.os.Handler),0.004280748311430216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen51_283e3045-6f87-455c-953a-e3b7659d5cde_app-release,1,1,0.9998100399971008,bqzk.A: java.lang.String getIMSI(android.content.Context),0.4300698,bqzk.A: java.lang.String getIncomingSMS(android.content.Intent),0.22710276,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.098237604,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.06442242860794067,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.06401163339614868,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.041522227227687836,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.03577889874577522,bqzk.A$2: void run(),0.024051235988736153,java.io.DataOutputStream: void writeUTF(java.lang.String),0.008094142191112041,"s.VDwy: void <init>(android.os.Handler,android.content.Context)",0.004144929815083742,android.database.ContentObserver: void <init>(android.os.Handler),0.0025642889086157084,,,,,,,,,,,,,,,,,,,,,,
gen101_d73e82b6-dc44-42ac-8db6-ce9bbdbb9752_app-release,1,1,0.9997102618217468,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.5788511,xojgc.ufmy.L$2: void run(),0.14171848,java.io.DataOutputStream: void writeUTF(java.lang.String),0.13297398,xojgc.ufmy.L: java.lang.String getSdk(),0.062432292848825455,android.os.Build$VERSION: void <clinit>(),0.044491056352853775,"m.gxyas.wobo.URgB: void <init>(android.os.Handler,android.content.Context)",0.02442341297864914,android.database.ContentObserver: void <init>(android.os.Handler),0.015109706670045853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen35_7e0b160a-ac1a-4495-9d32-b248e74c1e74_app-release,1,1,0.9966017007827759,ersuc.wjxq.jlge.f.MCA: java.lang.String getIncomingSMS(android.content.Intent),0.31949168,"ersuc.wjxq.jlge.f.MCA: void sendDataMessage(java.lang.String,java.lang.String)",0.1810678,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.13820219,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.09063048660755157,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.05841411277651787,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.057438235729932785,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.05033431574702263,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.04071592167019844,ersuc.wjxq.jlge.f.MCA$1: void run(),0.021001236513257027,ersuc.wjxq.jlge.f.MCA: java.lang.String getSdk(),0.01490587368607521,android.os.Build$VERSION: void <clinit>(),0.010622356086969376,java.net.URL: java.net.URLConnection openConnection(),0.007737108506262302,"dhba.pqrbc.uq.B: void <init>(android.os.Handler,android.content.Context)",0.005831151735037565,android.database.ContentObserver: void <init>(android.os.Handler),0.0036074817180633545,,,,,,,,,,,,,,,,
gen51_23515136-4c08-4e79-b0aa-a30443ece92f_app-release,1,1,0.9982476234436035,udv.tlian.hfsac.ield.TlNv: java.lang.String getIMEI(android.content.Context),0.30910268,udv.tlian.hfsac.ield.TlNv: java.lang.String getIncomingSMS(android.content.Intent),0.2231986,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.096548796,"udv.tlian.hfsac.ield.TlNv: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.0858531966805458,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.06331493705511093,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.054396167397499084,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.04080841317772865,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.03941691666841507,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.03516382351517677,gxlll.d.THgif: void onCreate(android.os.Bundle),0.022239433601498604,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.015414267778396606,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.006141166668385267,android.database.ContentObserver: void <init>(android.os.Handler),0.0024520186707377434,android.telephony.PhoneStateListener: void <init>(),0.002438472118228674,jgj.TGvF: void <init>(android.content.Context),0.0022157561033964157,"fh.etux.yf.auca.C: void <init>(android.os.Handler,android.content.Context)",0.0012953716795891523,,,,,,,,,,,,
gen17_4805bcaa-7e21-4e5c-8e96-b369c9ebbb72_app-release,1,1,0.9997993111610413,a.oksc.DzyTo: java.lang.String getIMSI(android.content.Context),0.3783835,a.oksc.DzyTo: java.lang.String getIncomingSMS(android.content.Intent),0.19980925,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.08643129,"a.oksc.DzyTo: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.07276451587677002,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.05668005719780922,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.05631863325834274,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.03653203323483467,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.03500582277774811,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.031478945165872574,qrda.e.rojmd.ahm.AT: void onCreate(android.os.Bundle),0.019908925518393517,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.013668181374669075,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.005497623700648546,android.database.ContentObserver: void <init>(android.os.Handler),0.002195067470893264,android.telephony.PhoneStateListener: void <init>(),0.002182940486818552,bzjjp.T: void <init>(android.content.Context),0.001983563182875514,"bo.lehsr.Q: void <init>(android.os.Handler,android.content.Context)",0.0011596274562180042,,,,,,,,,,,,
gen13_d9a1e319-f74e-4c84-9ebd-5fb02e8e3d81_app-release,1,1,0.9999978542327881,qa.ybc.XOE: java.lang.String getIMSI(android.content.Context),0.66610706,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.15215382,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.099143445,qa.ybc.XOE$1: void run(),0.037251390516757965,java.io.DataOutputStream: void writeUTF(java.lang.String),0.034952856600284576,"chfxc.johcu.umd.RbnN: void <init>(android.os.Handler,android.content.Context)",0.0064198109321296215,android.database.ContentObserver: void <init>(android.os.Handler),0.003971660044044256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen33_6e8bbb31-147d-4074-9be7-1f7f9e781fe1_app-release,1,1,0.9996871948242188,y.mzhw.m.RdG: java.lang.String getIMSI(android.content.Context),0.35576072,y.mzhw.m.RdG: java.lang.String getIncomingSMS(android.content.Intent),0.18786314,"y.mzhw.m.RdG: void sendDataMessage(java.lang.String,java.lang.String)",0.09125948,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.08126379549503326,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.05329132825136185,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.05295148864388466,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.03434788063168526,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.03247751295566559,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.029596928507089615,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.021904392167925835,y.mzhw.m.RdG$2: void run(),0.019895581528544426,mk.HbUci: void onCreate(android.os.Bundle),0.01871863752603531,java.io.DataOutputStream: void writeUTF(java.lang.String),0.008428692817687988,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.005168941803276539,android.database.ContentObserver: void <init>(android.os.Handler),0.0020638308487832546,android.telephony.PhoneStateListener: void <init>(),0.0020524270366877317,ub.jf.EeQfS: void <init>(android.content.Context),0.0018649720586836338,"ibt.FmIu: void <init>(android.os.Handler,android.content.Context)",0.001090297824703157,,,,,,,,
gen54_22aa88b6-6690-4619-b100-3a548f95ee6a_app-release,1,1,0.9906630516052246,vk.w.JtWp: java.lang.String getIMEI(android.content.Context),0.30125996,vk.w.JtWp: java.lang.String getIncomingSMS(android.content.Intent),0.21753548,"vk.w.JtWp: void sendTextMessage(java.lang.String,java.lang.String)",0.1284066,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.09409911185503006,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.0617084763944149,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.053015999495983124,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.03977299854159355,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.039475079625844955,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.03427162766456604,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.030454618856310844,,,,,,,,,,,,,,,,,,,,,,,,
gen39_a2afb014-b448-420e-ac76-defe862ab6d8_app-release,1,1,0.9992306232452393,h.oashk.bgqj.SO: java.lang.String getIMSI(android.content.Context),0.34018338,h.oashk.bgqj.SO: java.lang.String getIncomingSMS(android.content.Intent),0.17963737,"h.oashk.bgqj.SO: void sendTextMessage(java.lang.String,java.lang.String)",0.09489726,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.07770558446645737,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.05095791444182396,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.05063295364379883,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.032843925058841705,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.031858790665864944,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.028300996869802475,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.02444504387676716,h.oashk.bgqj.SO$1: void run(),0.019024433568120003,htd.KvtS: void onCreate(android.os.Bundle),0.01789902336895466,h.oashk.bgqj.SO$2: void run(),0.017825085669755936,java.io.DataOutputStream: void writeUTF(java.lang.String),0.009083697572350502,java.net.URL: java.net.URLConnection openConnection(),0.008321436122059822,java.io.OutputStream: void write(byte[]),0.007694664876908064,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.004942614585161209,android.telephony.PhoneStateListener: void <init>(),0.0019625595305114985,wn.QjGo: void <init>(android.content.Context),0.0017833124147728086,,,,,,
gen104_8e674a05-cec3-4684-a9e6-b9d2353dc186_app-release,1,1,0.9990895986557007,hw.ujab.x.mz.Tm: java.lang.String getIMSI(android.content.Context),0.33162057,hw.ujab.x.mz.Tm: java.lang.String getIncomingSMS(android.content.Intent),0.17511563,"hw.ujab.x.mz.Tm: void sendDataMessage(java.lang.String,java.lang.String)",0.0888652,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.07574959099292755,"hw.ujab.x.mz.Tm: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.06751422584056854,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.049675196409225464,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.049358442425727844,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.03508052974939346,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.03201718628406525,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.02758858911693096,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.021951138973236084,hw.ujab.x.mz.Tm$1: void run(),0.01854555867612362,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.012889755889773369,java.io.DataOutputStream: void writeUTF(java.lang.String),0.008855040185153484,"yh.gsbfh.C: void <init>(android.os.Handler,android.content.Context)",0.0031960951164364815,android.database.ContentObserver: void <init>(android.os.Handler),0.0019772860687226057,,,,,,,,,,,,
gen19_6e546003-e6b7-4788-a655-f14da05e38f8_app-release,1,1,0.9999986886978149,klx.wsmcx.mku.ykn.MW: java.lang.String getIMSI(android.content.Context),0.64789766,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.14799437,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.09643315,klx.wsmcx.mku.ykn.MW$1: void run(),0.036233045160770416,java.io.DataOutputStream: void writeUTF(java.lang.String),0.03399734944105148,klx.wsmcx.mku.ykn.MW: java.lang.String getSdk(),0.015962013974785805,android.os.Build$VERSION: void <clinit>(),0.011374992318451405,"s.bh.rohp.QfCkv: void <init>(android.os.Handler,android.content.Context)",0.006244312040507793,android.database.ContentObserver: void <init>(android.os.Handler),0.00386308622546494,,,,,,,,,,,,,,,,,,,,,,,,,,
gen52_3166f9d4-afae-4071-80ad-bc8c268fec7c_app-release,1,1,0.9999978542327881,xf.P: java.lang.String getIMSI(android.content.Context),0.66742134,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.15245403,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.09933906,xf.P$1: void run(),0.03497181087732315,java.io.OutputStream: void write(byte[]),0.019075578078627586,java.net.URL: java.net.URLConnection openConnection(),0.0163261815905571,"rik.KRQrP: void <init>(android.os.Handler,android.content.Context)",0.006432477850466967,android.database.ContentObserver: void <init>(android.os.Handler),0.003979496192187071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen48_aed882b9-17cb-4b98-8667-1c580eb078f3_app-release,1,1,0.9999990463256836,q.et.YXI: java.lang.String getIMSI(android.content.Context),0.666107,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.1521538,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.09914343,q.et.YXI$1: void run(),0.03725138679146767,java.io.DataOutputStream: void writeUTF(java.lang.String),0.034952856600284576,"zwlo.ojtgu.lip.ir.N: void <init>(android.os.Handler,android.content.Context)",0.006419810466468334,android.database.ContentObserver: void <init>(android.os.Handler),0.003971659578382969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen57_a892837b-0b69-4ebf-ac0d-87a924b4cb51_app-release,1,1,0.9999767541885376,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.5581248,jx.zmc.mqvyb.zul.S: void onCreate(android.os.Bundle),0.12856066,o.HgcRv$1: void run(),0.08481276,o.HgcRv: java.lang.String getSdk(),0.06019685044884682,android.os.Build$VERSION: void <clinit>(),0.042898014187812805,java.net.URL: java.net.URLConnection openConnection(),0.04133865237236023,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.035500574856996536,android.database.ContentObserver: void <init>(android.os.Handler),0.014174512587487698,android.telephony.PhoneStateListener: void <init>(),0.01409620326012373,zhud.epb.SDNMK: void <init>(android.content.Context),0.012808740139007568,"lwsjp.DeliD: void <init>(android.os.Handler,android.content.Context)",0.007488222327083349,,,,,,,,,,,,,,,,,,,,,,
gen13_453e466f-64be-4f33-a73f-b2c0f39f5901_app-release,1,1,0.9999916553497314,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.7980767,zct.biaao.i.rny.AUoZD: java.lang.String getSdk(),0.08607699,android.os.Build$VERSION: void <clinit>(),0.06134095,"ons.jxnv.rzv.LTFEp: void <init>(android.os.Handler,android.content.Context)",0.033673182129859924,android.database.ContentObserver: void <init>(android.os.Handler),0.020832136273384094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen43_9e5a3f25-fdbc-4bc2-a7d9-3a7a10b26cdc_app-release,1,1,0.9989811778068542,xv.zhj.FGTg: java.lang.String getIMSI(android.content.Context),0.32218054,xv.zhj.FGTg: java.lang.String getIncomingSMS(android.content.Intent),0.17013071,"xv.zhj.FGTg: void sendDataMessage(java.lang.String,java.lang.String)",0.096419394,"xv.zhj.FGTg: void sendTextMessage(java.lang.String,java.lang.String)",0.08560970425605774,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.07359327375888824,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.0482611209154129,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.04795338213443756,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.03413540497422218,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.0311057697981596,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.026803240180015564,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.022037886083126068,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.021920284256339073,xv.zhj.FGTg$1: void run(),0.01118324976414442,java.net.URL: java.net.URLConnection openConnection(),0.003639897098764777,"kmnsh.em.J: void <init>(android.os.Handler,android.content.Context)",0.0031051135156303644,android.database.ContentObserver: void <init>(android.os.Handler),0.00192099972628057,,,,,,,,,,,,
